time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
2.000000,92,10.0.33.2,10.0.25.2,2491,2436,0,1.013408,12.013843,0.002898,0
2.000000,93,10.0.73.2,10.0.17.2,2492,2402,0,28.800864,12.129042,0.004786,0
2.000000,94,10.0.17.2,10.0.73.2,2401,2401,0,0.998848,12.016722,0.003585,0
2.000000,95,10.0.64.2,10.0.72.2,3572,3572,0,42.840864,8.062290,0.003101,0
2.000000,96,10.0.72.2,10.0.64.2,3571,3481,0,1.448128,8.005426,0.003000,0
2.000000,97,10.0.45.2,10.0.53.2,1952,1952,0,23.400864,12.102055,0.004356,0
2.000000,98,10.0.53.2,10.0.45.2,1951,1861,0,0.774208,12.006499,0.002571,0
2.000000,99,10.0.62.2,10.0.70.2,1862,1772,0,21.240864,12.109406,0.004783,0
2.000000,100,10.0.70.2,10.0.62.2,1771,1771,0,0.736768,12.067837,0.005112,0
2.000000,101,10.0.53.2,10.0.61.2,2492,2492,0,29.880864,8.100383,0.003933,0
2.000000,102,10.0.61.2,10.0.53.2,2491,2401,0,0.998848,8.010132,0.002249,0
2.000000,103,10.0.50.2,10.0.58.2,2402,2402,0,28.800864,8.078993,0.004267,0
2.000000,104,10.0.58.2,10.0.50.2,2401,2311,0,0.961408,8.010857,0.003137,0
2.000000,105,10.0.21.2,10.0.29.2,1910,1862,0,22.320864,8.076184,0.003449,0
2.000000,106,10.0.29.2,10.0.21.2,1861,1819,0,0.756736,8.034787,0.002790,0
2.000000,107,10.0.72.2,10.0.16.2,1142,1052,0,12.600864,12.120149,0.007468,0
2.000000,108,10.0.16.2,10.0.24.2,1772,1772,0,21.240864,8.106927,0.006533,0
2.000000,109,10.0.24.2,10.0.16.2,1771,1681,0,0.699328,8.028585,0.004609,0
2.000000,110,10.0.16.2,10.0.72.2,1051,1051,0,0.437248,12.017715,0.005132,0
2.000000,111,10.0.26.2,10.0.34.2,1052,1052,0,12.600864,12.113784,0.004597,0
2.000000,112,10.0.34.2,10.0.26.2,1051,961,0,0.399808,12.053702,0.003793,0
2.000000,113,10.0.33.2,10.0.41.2,1592,1523,0,18.252864,8.083194,0.002628,0
2.000000,114,10.0.29.2,10.0.37.2,962,951,0,11.388864,12.129070,0.007695,0
2.000000,115,10.0.31.2,10.0.39.2,962,872,0,10.440864,12.167634,0.009407,0
2.000000,116,10.0.41.2,10.0.33.2,1522,1501,0,0.624448,8.003412,0.000425,0
2.000000,117,10.0.37.2,10.0.29.2,950,871,0,0.362368,12.020158,0.005121,0
2.000000,118,10.0.39.2,10.0.31.2,871,871,0,0.362368,12.054520,0.009532,0
2.000000,119,10.0.58.2,10.0.66.2,692,666,0,7.968864,12.145037,0.011507,0
2.000000,120,10.0.66.2,10.0.58.2,665,601,0,0.250048,12.012566,0.007539,0
2.000000,121,10.0.44.2,10.0.52.2,332,242,0,2.880864,12.256221,0.014023,0
2.000000,122,10.0.52.2,10.0.44.2,241,241,0,0.100288,12.005776,0.001918,0
2.000000,123,10.0.24.2,10.0.32.2,240,152,0,1.800864,12.304577,0.015638,0
2.000000,124,10.0.32.2,10.0.40.2,332,332,0,3.960864,8.185705,0.011330,0
2.000000,125,10.0.32.2,10.0.24.2,151,149,0,0.062016,12.037250,0.006261,0
2.000000,126,10.0.40.2,10.0.32.2,331,241,0,0.100288,8.002632,0.000710,0
2.000000,127,10.0.40.2,10.0.48.2,72,32,0,0.360864,12.257201,0.028185,0
2.000000,128,10.0.48.2,10.0.40.2,31,31,0,0.012928,12.004040,0.001076,0
3.000000,1,10.0.51.2,10.0.59.2,2954,2954,0,35.426624,8.049553,0.001587,0
3.000000,2,10.0.59.2,10.0.51.2,2954,3044,0,1.266304,8.012705,0.003640,0
3.000000,3,10.0.30.2,10.0.38.2,3690,3780,0,45.360000,12.078525,0.004805,0
3.000000,4,10.0.38.2,10.0.30.2,3780,3690,0,1.535040,12.011734,0.006172,0
3.000000,5,10.0.77.2,10.0.21.2,3780,3690,0,44.280000,12.077625,0.003997,0
3.000000,6,10.0.34.2,10.0.42.2,3584,3584,0,42.986624,8.054546,0.002629,0
3.000000,7,10.0.42.2,10.0.34.2,3584,3674,0,1.528384,8.007890,0.002830,0
3.000000,8,10.0.21.2,10.0.77.2,3690,3780,0,1.572480,12.021658,0.005756,0
3.000000,9,10.0.78.2,10.0.22.2,3780,3690,0,44.280000,12.074922,0.001966,0
3.000000,10,10.0.22.2,10.0.78.2,3690,3780,0,1.572480,12.009344,0.004286,0
3.000000,11,10.0.22.2,10.0.30.2,4034,4034,0,48.386624,8.057831,0.003943,0
3.000000,12,10.0.30.2,10.0.22.2,4034,4124,0,1.715584,8.008005,0.004085,0
3.000000,13,10.0.49.2,10.0.57.2,4124,4193,0,50.294624,8.050088,0.001821,0
3.000000,14,10.0.57.2,10.0.49.2,4193,4214,0,1.753024,8.009757,0.003414,0
3.000000,15,10.0.71.2,10.0.79.2,4304,4304,0,51.626624,8.060490,0.002214,0
3.000000,16,10.0.79.2,10.0.71.2,4304,4394,0,1.827904,8.004340,0.002144,0
3.000000,17,10.0.59.2,10.0.67.2,3725,3769,0,45.228000,12.075419,0.002934,0
3.000000,18,10.0.70.2,10.0.78.2,4664,4754,0,57.026624,8.054048,0.002781,0
3.000000,19,10.0.67.2,10.0.59.2,3769,3725,0,1.549600,12.010509,0.005215,0
3.000000,20,10.0.78.2,10.0.70.2,4754,4754,0,1.977664,8.006764,0.003944,0
3.000000,21,10.0.56.2,10.0.64.2,3760,3713,0,44.556000,12.076668,0.004028,0
3.000000,22,10.0.64.2,10.0.56.2,3713,3760,0,1.564160,12.009472,0.005570,0
3.000000,23,10.0.36.2,10.0.44.2,5384,5384,0,64.586624,8.055519,0.001873,0
3.000000,24,10.0.44.2,10.0.36.2,5384,5474,0,2.277184,8.004356,0.001988,0
3.000000,25,10.0.28.2,10.0.36.2,3777,3692,0,44.304000,12.075443,0.003398,0
3.000000,26,10.0.36.2,10.0.28.2,3692,3777,0,1.571232,12.013242,0.005939,0
3.000000,27,10.0.63.2,10.0.71.2,3780,3690,0,44.280000,12.073379,0.001823,0
3.000000,28,10.0.71.2,10.0.63.2,3690,3780,0,1.572480,12.012576,0.005151,0
3.000000,29,10.0.65.2,10.0.73.2,5670,5580,0,66.960000,8.056271,0.001669,0
3.000000,30,10.0.73.2,10.0.65.2,5580,5670,0,2.358720,8.006924,0.001643,0
3.000000,31,10.0.47.2,10.0.55.2,3690,3780,0,45.360000,12.074007,0.002516,0
3.000000,32,10.0.43.2,10.0.51.2,3780,3690,0,44.280000,12.077298,0.003529,0
3.000000,33,10.0.55.2,10.0.47.2,3780,3690,0,1.535040,12.008077,0.005774,0
3.000000,34,10.0.51.2,10.0.43.2,3690,3780,0,1.572480,12.008350,0.004597,0
3.000000,35,10.0.37.2,10.0.45.2,5631,5580,0,66.960000,8.053741,0.002470,0
3.000000,36,10.0.57.2,10.0.65.2,3765,3707,0,44.484000,12.078435,0.004329,0
3.000000,37,10.0.45.2,10.0.37.2,5580,5631,0,2.342496,8.005696,0.002543,0
3.000000,38,10.0.65.2,10.0.57.2,3707,3765,0,1.566240,12.010513,0.005377,0
3.000000,39,10.0.42.2,10.0.50.2,3780,3690,0,44.280000,12.082137,0.002711,0
3.000000,40,10.0.50.2,10.0.42.2,3690,3780,0,1.572480,12.005232,0.002953,0
3.000000,41,10.0.39.2,10.0.47.2,5581,5580,0,66.960000,8.053364,0.001438,0
3.000000,42,10.0.47.2,10.0.39.2,5580,5581,0,2.321696,8.004853,0.001811,0
3.000000,43,10.0.20.2,10.0.28.2,5580,5645,0,67.740000,8.051849,0.002979,0
3.000000,44,10.0.67.2,10.0.75.2,5580,5670,0,68.040000,8.055217,0.002547,0
3.000000,45,10.0.60.2,10.0.68.2,3690,3780,0,45.360000,12.077308,0.003769,0
3.000000,46,10.0.28.2,10.0.20.2,5645,5580,0,2.321280,8.009693,0.004255,0
3.000000,47,10.0.75.2,10.0.67.2,5670,5580,0,2.321280,8.006929,0.003331,0
3.000000,48,10.0.38.2,10.0.46.2,5580,5580,0,66.960000,8.050733,0.001646,0
3.000000,49,10.0.68.2,10.0.60.2,3780,3690,0,1.535040,12.011452,0.005758,0
3.000000,50,10.0.61.2,10.0.69.2,3690,3780,0,45.360000,12.080540,0.004007,0
3.000000,51,10.0.46.2,10.0.38.2,5580,5580,0,2.321280,8.009258,0.002989,0
3.000000,52,10.0.19.2,10.0.27.2,5670,5580,0,66.960000,8.055677,0.003039,0
3.000000,53,10.0.69.2,10.0.61.2,3780,3690,0,1.535040,12.015764,0.004826,0
3.000000,54,10.0.27.2,10.0.19.2,5580,5670,0,2.358720,8.005676,0.003151,0
3.000000,55,10.0.74.2,10.0.18.2,3742,3731,0,44.772000,12.076672,0.004758,0
3.000000,56,10.0.18.2,10.0.74.2,3731,3742,0,1.556672,12.016103,0.007521,0
3.000000,57,10.0.48.2,10.0.56.2,5580,5584,0,67.008000,8.052262,0.001505,0
3.000000,58,10.0.56.2,10.0.48.2,5584,5580,0,2.321280,8.005443,0.001571,0
3.000000,59,10.0.79.2,10.0.23.2,3690,3780,0,45.360000,12.076190,0.002918,0
3.000000,60,10.0.69.2,10.0.77.2,5585,5580,0,66.960000,8.050362,0.001292,0
3.000000,61,10.0.77.2,10.0.69.2,5580,5585,0,2.323360,8.004061,0.002117,0
3.000000,62,10.0.46.2,10.0.54.2,3780,3690,0,44.280000,12.075976,0.002454,0
3.000000,63,10.0.23.2,10.0.79.2,3780,3690,0,1.535040,12.012490,0.005749,0
3.000000,64,10.0.54.2,10.0.46.2,3690,3780,0,1.572480,12.012169,0.004369,0
3.000000,65,10.0.41.2,10.0.49.2,3754,3744,0,44.928000,12.076092,0.003598,0
3.000000,66,10.0.49.2,10.0.41.2,3744,3754,0,1.561664,12.009313,0.005581,0
3.000000,67,10.0.18.2,10.0.26.2,5580,5580,0,66.960000,8.058398,0.003693,0
3.000000,68,10.0.26.2,10.0.18.2,5580,5580,0,2.321280,8.007741,0.003826,0
3.000000,69,10.0.35.2,10.0.43.2,5580,5669,0,68.028000,8.053176,0.001198,0
3.000000,70,10.0.43.2,10.0.35.2,5669,5580,0,2.321280,8.003691,0.001410,0
3.000000,71,10.0.55.2,10.0.63.2,5580,5580,0,66.960000,8.051277,0.002080,0
3.000000,72,10.0.63.2,10.0.55.2,5580,5580,0,2.321280,8.005088,0.002758,0
3.000000,73,10.0.76.2,10.0.20.2,3744,3735,0,44.820000,12.079311,0.005825,0
3.000000,74,10.0.20.2,10.0.76.2,3735,3744,0,1.557504,12.013329,0.007948,0
3.000000,75,10.0.66.2,10.0.74.2,5659,5580,0,66.960000,8.052605,0.002953,0
3.000000,76,10.0.74.2,10.0.66.2,5580,5659,0,2.354144,8.008978,0.004192,0
3.000000,77,10.0.27.2,10.0.35.2,3739,3727,0,44.724000,12.076190,0.002987,0
3.000000,78,10.0.35.2,10.0.27.2,3727,3739,0,1.555424,12.019284,0.005022,0
